2025-09-26 12:31:25.106654,SELL,NSE:NIFTY25SEP24800PE,82.65
2025-09-26 13:13:01.491402,BUY,NSE:NIFTY25SEP24800PE,76,73.85,79.7
2025-09-26 13:14:53.869726,SELL,NSE:NIFTY25SEP24800PE,79.6
2025-09-26 13:51:01.754072,BUY,NSE:NIFTY25SEP24700PE,76.95,62.15,106.55000000000001
2025-09-26 14:04:59.528425,SELL,NSE:NIFTY25SEP24700PE,107.8
2025-09-26 14:28:01.622349,BUY,NSE:NIFTY25SEP24650PE,84.3,80.0,88.19999999999999
2025-09-26 14:30:00.302870,SELL,NSE:NIFTY25SEP24650PE,81.3
2025-09-26 14:55:01.701077,BUY,NSE:NIFTY25SEP24650PE,80.95,78.6,85.05000000000001
2025-09-26 14:56:09.511974,SELL,NSE:NIFTY25SEP24650PE,78.5
2025-09-29 10:09:21.722859,BUY,NSE:NIFTY25SEP24750PE,47.85,42.55,56.175000000000004
2025-09-29 10:12:00.601120,SELL,NSE:NIFTY25SEP24750PE,42.6
2025-09-29 10:19:01.972296,BUY,NSE:NIFTY25SEP24750CE,117.6,102.3,147.15
2025-09-29 10:29:00.412475,SELL,NSE:NIFTY25SEP24750CE,110.5
2025-09-29 10:55:02.053690,BUY,NSE:NIFTY25SEP24750PE,53.35,46.65,67.05000000000001
2025-09-29 10:58:54.104711,SELL,NSE:NIFTY25SEP24750PE,46.5
2025-09-29 11:13:04.209981,BUY,NSE:NIFTY25SEP24750PE,50.05,45.2,59.29999999999999
2025-09-29 11:30:56.162946,SELL,NSE:NIFTY25SEP24750PE,62.5
2025-09-29 11:31:58.816295,BUY,NSE:NIFTY25SEP24750PE,60.55,53.45,75.49999999999999
2025-09-29 11:36:46.336806,SELL,NSE:NIFTY25SEP24750PE,79.3
2025-09-29 11:38:01.599998,BUY,NSE:NIFTY25SEP24700PE,57.9,54.15,65.4
2025-09-29 11:39:14.121418,SELL,NSE:NIFTY25SEP24700PE,53.9
2025-09-29 11:49:06.460781,BUY,NSE:NIFTY25SEP24650PE,51.5,47.55,57.6
2025-09-29 11:50:46.448418,SELL,NSE:NIFTY25SEP24650PE,47.05
2025-09-29 11:54:06.138854,BUY,NSE:NIFTY25SEP24700PE,60.3,56.4,65.9
2025-09-29 11:56:02.284967,SELL,NSE:NIFTY25SEP24700PE,58.65
2025-09-29 12:02:06.111823,BUY,NSE:NIFTY25SEP24700PE,67.3,59.6,76.85
2025-09-29 12:05:01.615129,SELL,NSE:NIFTY25SEP24700PE,62.1
2025-09-29 12:08:06.155904,BUY,NSE:NIFTY25SEP24700PE,68.2,63.25,71.94999999999999
2025-09-29 12:09:31.568148,SELL,NSE:NIFTY25SEP24700PE,72.2
2025-09-29 12:20:06.595325,BUY,NSE:NIFTY25SEP24650PE,51.2,48.75,54.75
2025-09-29 12:21:52.704301,SELL,NSE:NIFTY25SEP24650PE,49.15
2025-09-29 12:34:07.345503,BUY,NSE:NIFTY25SEP24650PE,54.95,48.8,64.92500000000001
2025-09-29 12:39:14.081993,SELL,NSE:NIFTY25SEP24650PE,64.95
2025-09-29 12:40:21.705357,BUY,NSE:NIFTY25SEP24650PE,67.35,59.2,82.14999999999998
2025-09-29 12:51:01.709604,SELL,NSE:NIFTY25SEP24650PE,63.7
2025-09-29 13:04:06.188672,BUY,NSE:NIFTY25SEP24650CE,88.95,84.85,97.75000000000003
2025-09-29 13:05:58.100823,SELL,NSE:NIFTY25SEP24650CE,96.35
2025-09-29 13:09:07.561491,BUY,NSE:NIFTY25SEP24650CE,91.15,84.05,97.95
2025-09-29 13:10:50.469749,SELL,NSE:NIFTY25SEP24650CE,105.25
2025-09-29 13:18:05.958323,BUY,NSE:NIFTY25SEP24650CE,104.35,98.05,111.05
2025-09-29 13:23:24.805708,SELL,NSE:NIFTY25SEP24650CE,111.2
2025-09-29 13:24:32.919008,BUY,NSE:NIFTY25SEP24650CE,117,106.5,139.79999999999998
2025-09-29 13:41:00.563977,SELL,NSE:NIFTY25SEP24650CE,119.45
2025-09-29 14:19:09.008160,BUY,NSE:NIFTY25SEP24700CE,97.05,92.9,104.15
2025-09-29 14:20:47.456970,SELL,NSE:NIFTY25SEP24700CE,103.85
2025-09-29 14:29:02.870510,BUY,NSE:NIFTY25SEP24750PE,56.5,53.75,60.74999999999999
2025-09-29 14:29:39.390944,SELL,NSE:NIFTY25SEP24750PE,53.75
2025-09-29 14:30:43.570844,BUY,NSE:NIFTY25SEP24750PE,60.15,53.7,69.82499999999999
2025-09-29 14:35:00.544232,SELL,NSE:NIFTY25SEP24750PE,56.95
2025-09-29 14:44:02.794850,BUY,NSE:NIFTY25SEP24700PE,54.5,51.15,60.15
2025-09-29 14:46:05.319846,SELL,NSE:NIFTY25SEP24700PE,60.9
2025-09-29 14:58:02.667206,BUY,NSE:NIFTY25SEP24700PE,56.15,52.4,60.199999999999996
2025-09-29 14:58:57.081810,SELL,NSE:NIFTY25SEP24700PE,51.5
2025-09-29 15:01:02.500873,BUY,NSE:NIFTY25SEP24650PE,52.5,41.15,72.80000000000001
2025-09-29 15:11:00.648331,SELL,NSE:NIFTY25SEP24650PE,41.4
2025-09-30 10:01:05.097864,BUY,NSE:NIFTY25O0724650CE,191.3,188.85,194.65
2025-09-30 10:01:31.706573,SELL,NSE:NIFTY25O0724650CE,194.25
2025-09-30 11:47:10.053938,BUY,NSE:NIFTY25O0724650PE,122.95,121.75,124.875
2025-09-30 11:47:16.428613,SELL,NSE:NIFTY25O0724650PE,121.35
2025-09-30 11:53:05.662721,BUY,NSE:NIFTY25O0724650PE,126.1,122.05,130.05
2025-09-30 11:58:40.276677,SELL,NSE:NIFTY25O0724650PE,129.85
2025-09-30 12:11:03.615670,BUY,NSE:NIFTY25O0724600CE,206.1,204.25,208.95
2025-09-30 12:11:46.029139,SELL,NSE:NIFTY25O0724600CE,204.4
2025-09-30 12:48:03.139047,BUY,NSE:NIFTY25O0724700PE,138.35,134.5,143.0
2025-09-30 12:52:03.308286,SELL,NSE:NIFTY25O0724700PE,134.6
2025-09-30 13:02:03.370506,BUY,NSE:NIFTY25O0724650PE,119.7,114.85,127.72500000000001
2025-09-30 13:05:41.381195,SELL,NSE:NIFTY25O0724650PE,114.95
2025-09-30 13:10:03.121433,BUY,NSE:NIFTY25O0724650CE,178.9,174.3,184.67499999999995
2025-09-30 13:11:10.951524,SELL,NSE:NIFTY25O0724650CE,184.25
2025-09-30 13:18:03.187329,BUY,NSE:NIFTY25O0724650CE,183.9,176.95,196.60000000000002
2025-09-30 13:19:15.944314,SELL,NSE:NIFTY25O0724650CE,177.45
2025-09-30 13:33:02.498765,BUY,NSE:NIFTY25O0724650PE,122.65,120.25,124.24999999999999
2025-09-30 13:33:29.348456,SELL,NSE:NIFTY25O0724650PE,124.45
2025-09-30 13:39:04.809703,BUY,NSE:NIFTY25O0724650PE,121.25,117.7,122.49999999999999
2025-09-30 13:39:21.431345,SELL,NSE:NIFTY25O0724650PE,122.3
2025-09-30 13:53:04.161969,BUY,NSE:NIFTY25O0724600CE,197.15,194.6,200.60000000000002
2025-09-30 13:53:49.198016,SELL,NSE:NIFTY25O0724600CE,194.05
2025-09-30 13:55:01.966681,BUY,NSE:NIFTY25O0724650PE,125.9,120.85,133.72500000000002
2025-09-30 13:58:18.935717,SELL,NSE:NIFTY25O0724650PE,120.2
2025-09-30 14:04:01.821477,BUY,NSE:NIFTY25O0724650PE,126.45,122.0,134.5
2025-09-30 14:04:52.629599,SELL,NSE:NIFTY25O0724650PE,122
2025-09-30 14:10:01.890306,BUY,NSE:NIFTY25O0724650PE,126,122.4,128.79999999999998
2025-09-30 14:10:38.562353,SELL,NSE:NIFTY25O0724650PE,129.05
2025-09-30 14:16:02.121684,BUY,NSE:NIFTY25O0724650PE,134.75,127.2,148.8
2025-09-30 14:23:52.742938,SELL,NSE:NIFTY25O0724650PE,127.4
2025-09-30 14:26:02.066200,BUY,NSE:NIFTY25O0724650PE,129.85,127.7,133.20000000000002
2025-09-30 14:26:05.859115,SELL,NSE:NIFTY25O0724650PE,129.95
2025-09-30 15:06:02.308141,BUY,NSE:NIFTY25O0724650PE,119.3,116.45,123.80000000000001
2025-09-30 15:07:00.445401,SELL,NSE:NIFTY25O0724650PE,116.35
2025-09-30 15:08:03.273306,BUY,NSE:NIFTY25O0724650PE,119.75,115.35,128.7
2025-09-30 15:15:00.479840,SELL,NSE:NIFTY25O0724650PE,116.05
2025-09-30 15:16:03.452886,BUY,NSE:NIFTY25O0724650PE,117.45,115.55,120.04999999999998
2025-09-30 15:16:36.865213,SELL,NSE:NIFTY25O0724650PE,115.35
2025-10-01 09:27:01.220256,BUY,NSE:NIFTY25O0724600CE,164.05,157.2,174.32500000000005
2025-10-01 09:27:05.514798,SELL,NSE:NIFTY25O0724600CE,162
2025-10-01 09:30:01.146469,BUY,NSE:NIFTY25O0724650CE,137.55,134.05,143.64999999999998
2025-10-01 09:30:04.899476,SELL,NSE:NIFTY25O0724650CE,137.2
2025-10-01 09:34:01.344926,BUY,NSE:NIFTY25O0724650CE,140.9,136.95,148.05000000000004
2025-10-01 09:34:04.748141,SELL,NSE:NIFTY25O0724650CE,140.75
2025-10-01 09:49:00.813941,BUY,NSE:NIFTY25O0724650CE,166.3,159.2,180.65
2025-10-01 09:49:04.822504,SELL,NSE:NIFTY25O0724650CE,165.4
2025-10-01 10:06:01.549772,BUY,NSE:NIFTY25O0724650PE,113.45,104.05,133.15
2025-10-01 10:06:04.980818,SELL,NSE:NIFTY25O0724650PE,112.25
